segment,train,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len,anomaly,channel
155,0,1,208,209,5.3377053732057406e-06,5.392836018744721e-10,2.3222480528024397e-05,-1.3777008011508434,-0.058894301161923,1,1,1,69,71,7.636936924957077e-13,8.103915966244774e-13,208,209,2.5927096243965002e-12,2.580304315188861e-12,0,CADC0872
156,1,1,198,199,4.406177587939705e-07,7.194354450084974e-10,2.682229380587159e-05,-1.4440643173689034,-0.0460616337276411,1,1,1,52,74,1.0829901983728074e-12,1.1130446102822105e-12,198,199,3.633512348527765e-12,3.615253492505013e-12,0,CADC0872
157,1,1,216,217,-3.8975903917050695e-06,7.793099452656105e-10,2.791612339250582e-05,-1.4952048260924922,0.0182986683434696,1,1,1,66,73,1.0935445317644569e-12,1.2156780130940786e-12,216,217,3.607916413266716e-12,3.591290070348436e-12,0,CADC0872
158,1,1,205,206,-7.279649669902911e-06,5.2130737111929e-10,2.2832156514864956e-05,-1.4054538536145942,-0.0540107957675127,1,1,1,56,65,8.320981484636078e-13,9.900839158442413e-13,205,206,2.5429627859477567e-12,2.5306183064043205e-12,0,CADC0872
159,1,1,233,234,3.8069060470085474e-06,8.763908379121282e-10,2.960389903225804e-05,-1.4340995665339882,-0.0715958190065987,1,1,1,63,74,1.0726205750316916e-12,1.142500742304392e-12,233,234,3.761334068292396e-12,3.745259991077472e-12,0,CADC0872
161,1,1,236,237,7.597927864978903e-06,6.122274204437358e-10,2.474322979006047e-05,-0.899726720541453,-0.4660022738690266,1,1,1,74,81,6.455087343672056e-13,8.692005276339149e-13,236,237,2.5941839849310844e-12,2.5832380609440336e-12,0,CADC0872
164,1,1,236,237,-2.9906392869198306e-06,3.1476653684874155e-10,1.7741661051004824e-05,-1.4580653156951324,0.004047994313287,1,1,1,67,76,5.392907317368543e-13,8.423955435268399e-13,236,237,1.333756512070939e-12,1.3281288474630448e-12,0,CADC0872
167,0,1,219,220,-6.086074954545458e-07,6.245819898345727e-10,2.4991638398363814e-05,-1.2190705201894751,-0.2270634755296945,1,1,1,55,67,8.062227468040914e-13,8.678262705883647e-13,219,220,2.851972556322249e-12,2.8390090447026028e-12,0,CADC0872
168,1,1,222,223,-7.387198448430493e-06,7.343261582869615e-10,2.709845306077381e-05,-1.474828414686742,-0.0003539082299746,1,1,1,57,75,9.813063849373225e-13,1.049372963178986e-12,222,223,3.3077754877791065e-12,3.2929424138428773e-12,0,CADC0872
169,1,1,264,265,-3.578292388679245e-06,9.166051643131991e-10,3.027548784599844e-05,-1.504733324016941,0.0274887193238036,1,1,1,79,90,9.442408807281893e-13,1.200791579432733e-12,264,265,3.471989258762118e-12,3.4588874125026384e-12,0,CADC0872
171,1,1,312,313,5.127767999999999e-06,4.849830632923755e-10,2.2022331014049704e-05,-1.3553814667095845,-0.0864288413145342,1,1,1,98,105,4.459515359457431e-13,8.014538288796714e-13,312,313,1.5544328951678699e-12,1.5494666558861837e-12,0,CADC0872
172,1,1,254,255,-3.4845312088627445e-06,1.7525812639142322e-10,1.323850922088372e-05,-0.5598356107346052,-0.9846450845881158,1,1,1,80,86,2.9998411059476733e-13,7.726466666449263e-13,254,255,6.899926235882805e-13,6.872867701624443e-13,0,CADC0872
173,1,1,289,290,6.450108189655173e-06,1.4446052885709103e-10,1.2019173384933384e-05,-0.6482444627710864,-0.6914390510597769,1,1,1,86,92,3.5335891092920295e-13,8.701874217827662e-13,289,290,4.99863421650834e-13,4.981397546796244e-13,0,CADC0872
175,1,1,261,262,5.858064340839695e-06,8.687656095722944e-11,9.320759677045076e-06,-1.4744492997948284,-0.0119767111225826,1,1,1,90,92,3.090379404355029e-13,7.556492171155742e-13,261,262,3.328603868093082e-13,3.315899273176696e-13,0,CADC0872
177,1,1,285,286,-1.0323486412587417e-06,4.4691333411829276e-10,2.1140324834739244e-05,-1.441201515794101,0.0297378503368945,1,1,1,91,100,5.081391789614496e-13,9.083472135161433e-13,285,286,1.5681169618185712e-12,1.5626340353786461e-12,0,CADC0872
178,1,1,252,253,-1.0241679411067191e-05,2.7050208669530044e-10,1.6446947640680944e-05,-1.458085778653079,-0.0475477001232453,1,1,1,75,90,4.824718621302999e-13,9.407023030110262e-13,252,253,1.073420978949605e-12,1.06917820828182e-12,0,CADC0872
180,1,1,313,314,-6.265987289808918e-06,6.566076227491925e-10,2.5624356045551515e-05,-1.5111726451667071,0.0423899300871552,1,1,1,87,105,5.44108853077956e-13,8.395420535494058e-13,313,314,2.0977879321060466e-12,2.0911070788190843e-12,0,CADC0872
181,1,1,275,276,-2.206591628985507e-05,2.5878766076117787e-10,1.6086878527581972e-05,-1.4863839637580174,0.0314823057343434,1,1,1,87,93,4.262516150652972e-13,8.867528233503712e-13,275,276,9.41046039131556e-13,9.376364520332534e-13,0,CADC0872
183,1,1,325,326,1.6483633196319018e-05,5.10413549173475e-10,2.259233385849003e-05,-0.5887700711331796,-0.803056437831646,1,1,1,89,101,4.10277038121123e-13,8.955850294504753e-13,325,326,1.570503228226077e-12,1.5656857336609665e-12,0,CADC0872
185,1,1,328,329,6.43280142857143e-06,1.810106665663588e-10,1.345402046105025e-05,-0.6693012066905544,-0.5799301018865818,1,1,1,91,105,2.7237375898865584e-13,6.066451516254314e-13,328,329,5.518617883120694e-13,5.501843968582333e-13,0,CADC0872
186,1,1,308,309,1.2264492864077668e-05,4.00193314768621e-10,2.000483228544096e-05,-0.9893204216410902,-0.3639221840895109,1,1,1,89,105,4.231169663347885e-13,7.711882641833487e-13,308,309,1.2993289440539645e-12,1.295123996014955e-12,0,CADC0872
187,1,1,309,310,7.711808558064515e-06,5.852471200081189e-10,2.419188128294529e-05,-1.488193913409654,-0.073212956617457,1,1,1,86,103,5.208496801227832e-13,7.327327100234495e-13,309,310,1.894003624621744e-12,1.887893935510061e-12,0,CADC0872
189,0,1,330,331,7.201651991238672e-06,4.843423872688505e-10,2.2007780153137904e-05,-0.8160550721692026,-0.56322707078932,1,1,1,91,105,3.8398420645534643e-13,7.271704839113073e-13,330,331,1.467704203845002e-12,1.4632700521717541e-12,0,CADC0872
196,1,1,386,387,3.865033665116278e-06,8.044136695012788e-10,2.836218731870444e-05,-1.4347893965041068,0.0136373835510623,1,1,1,123,132,4.812199761055778e-13,7.857985989041365e-13,386,387,2.0839732370499454e-12,2.0785882932849584e-12,0,CADC0872
199,1,1,441,442,1.2137942963800925e-06,6.507066881385252e-10,2.550895309765819e-05,-1.1175481762292698,-0.3655591565358119,1,1,1,137,152,3.172895337972982e-13,6.566294588547886e-13,441,442,1.4755253699286288e-12,1.4721870772364829e-12,0,CADC0872
200,1,1,425,426,7.195646134976526e-06,2.740600593263693e-10,1.655475941614282e-05,-1.5082766435689812,0.1080302129369434,1,1,1,132,142,3.0953365757988093e-13,7.582793706191015e-13,425,426,6.448471984149867e-13,6.433334725971109e-13,0,CADC0872
203,1,1,380,381,3.7094338687664022e-06,4.764353387261347e-10,2.182739880806081e-05,-1.261445429960568,-0.1952858670124467,1,1,1,111,118,3.7658546724251243e-13,7.420733187492433e-13,380,381,1.2537772071740386e-12,1.2504864533494349e-12,0,CADC0872
206,0,1,316,317,-1.0564048236277603e-05,9.296345334476308e-11,9.641755718994497e-06,-1.3570052851924943,-0.0625157008826298,1,1,1,85,100,2.819497901309936e-13,6.866184949478286e-13,316,317,2.941881434960857e-13,2.93260105188527e-13,0,CADC0872
208,1,1,456,457,2.802405646608315e-06,2.415806573034458e-10,1.5542865157474854e-05,-1.3319764533110423,-0.1874447876181039,1,1,1,134,149,2.9268661142252773e-13,7.168999309547485e-13,456,457,5.29782143209311e-13,5.286228825020696e-13,0,CADC0872
210,1,1,426,427,9.97950330765808e-06,5.119773900325633e-10,2.262691737803812e-05,-1.3276585842539963,-0.165896501662277,1,1,1,129,145,3.5849029793067294e-13,7.51943708838455e-13,426,427,1.2018248592313692e-12,1.1990102811067056e-12,0,CADC0872
211,1,1,282,283,-1.7146484240282687e-05,3.5450215982831485e-11,5.954008396268138e-06,-0.6609700824723754,-0.8690961354483692,1,1,1,89,101,2.760567343400282e-13,7.935113801161282e-13,282,283,1.257099857547216e-13,1.252657808580618e-13,0,CADC0872
213,1,1,444,445,1.6091926896629212e-05,6.127863896194258e-10,2.475452260940263e-05,-0.4079492594322289,-0.7743515936701686,1,1,1,136,147,3.7564557837939125e-13,8.149785373562236e-13,444,445,1.3801495261698782e-12,1.3770480665605078e-12,0,CADC0872
215,1,1,485,486,1.8665750265432089e-06,2.6367844945956324e-10,1.6238178760549572e-05,-0.8110008888106943,-0.5788830432762104,1,1,1,143,154,3.047002513102544e-13,7.965191664860903e-13,485,486,5.436669061021922e-13,5.425482499167968e-13,0,CADC0872
216,1,1,369,370,4.963643330270269e-06,1.4585835383448943e-10,1.2077183191228386e-05,-1.351203041077904,-0.0835901704726101,1,1,1,116,124,2.5613066167259343e-13,6.385856507564633e-13,369,370,3.952800916923834e-13,3.942117671202418e-13,0,CADC0872
217,1,1,353,354,-7.953226887005652e-06,9.358227231315778e-11,9.67379306751792e-06,-1.145400587520538,-0.2395255286442159,1,1,1,115,116,2.885577810277509e-13,7.814318132326915e-13,353,354,2.651055872893988e-13,2.6435670144959824e-13,0,CADC0872
218,0,1,686,687,5.635406951965064e-06,4.068492818284688e-10,2.0170505244749543e-05,-1.006234852904028,-0.6072766097153642,1,1,1,211,230,3.0318041868660534e-13,7.78963452651357e-13,686,687,5.930747548519953e-13,5.922114728216431e-13,0,CADC0872
1796,1,5,520,105,-3.2459535885714285e-06,7.056315631693552e-11,8.400187873907077e-06,-1.4014856844403778,-0.0017150387634802,1,1,1,29,35,4.96102677500584e-13,6.469953009414841e-13,2600,525,1.356983775325683e-13,6.720300601612908e-13,0,CADC0872
1797,1,5,605,122,5.084253254098361e-06,1.8233318867245e-10,1.3503080710432342e-05,-1.4403343557446813,-0.1115450559444778,1,1,1,32,41,8.194200626720827e-13,1.0461123618778057e-12,3025,610,3.013771713594214e-13,1.4945343333807377e-12,0,CADC0872
1798,1,5,700,141,9.445327872340428e-07,1.91762008476406e-10,1.3847816018289888e-05,-1.3808427113760229,-0.1811462097252811,1,1,1,39,48,5.915052100527897e-13,7.072623538066727e-13,3500,705,2.7394572639486574e-13,1.3600142445135178e-12,0,CADC0872
1799,1,5,940,188,-5.370821982446809e-06,1.0116579540681688e-10,1.0058120868572662e-05,-0.9044532103121404,-0.4285123839946289,1,1,1,58,62,3.849842997765305e-13,7.907341081781658e-13,4792,940,1.076231866029967e-13,5.381159330149835e-13,0,CADC0872
1801,1,5,1335,268,-1.0750317313432835e-05,4.97317663075386e-10,2.230062023970154e-05,-1.4741160147327237,-0.1287524325250835,1,1,1,80,90,4.967066767680425e-13,6.223949999677747e-13,6675,1340,3.725225940639595e-13,1.855662921923082e-12,0,CADC0872
1802,1,5,890,179,-1.03674145698324e-05,2.8549285713916477e-10,1.689653387944299e-05,-1.2821648276221789,-0.180238656091997,1,1,1,52,60,6.491689210560579e-13,7.139221643881289e-13,4450,895,3.207784911676009e-13,1.59493216278863e-12,0,CADC0872
1806,1,5,560,113,1.1806977230088497e-05,3.4458290878568883e-10,1.8562944507423624e-05,-1.2455118631699371,-0.1311400200317582,1,1,1,31,43,1.6111347631728136e-12,1.153117390619114e-12,2800,565,6.153266228315873e-13,3.049406272439724e-12,0,CADC0872
1807,1,5,510,103,-1.7335889320388397e-07,2.781485633302589e-10,1.6677786523704486e-05,-1.5021383508452502,-0.048840640570074,1,1,1,26,34,1.349687062194093e-12,8.276034904977174e-13,2550,515,5.453893398632529e-13,2.7004714886432906e-12,0,CADC0872
1808,1,5,580,117,3.741888811965812e-06,4.2227594067582044e-10,2.054935377757219e-05,-1.4018470241716396,-0.1044377543967828,1,1,1,26,39,1.6850315421829718e-12,8.876349870416091e-13,2900,585,7.280619666824491e-13,3.609196074152312e-12,0,CADC0872
1809,1,5,535,108,-6.7203611851851845e-06,1.4988010902925591e-10,1.2242553207123744e-05,-0.5310923193760222,-0.6838269194845955,1,1,1,27,33,6.895272116590365e-13,7.2988326055576e-13,2675,540,2.801497365032821e-13,1.3877787873079253e-12,0,CADC0872
1813,1,5,785,158,2.805441829113924e-06,6.344314077537252e-10,2.518792186254605e-05,-1.3453066103818874,-0.2583843496294722,1,1,1,38,56,1.5514252105638217e-12,9.533696721506425e-13,3925,790,8.081928761193953e-13,4.015388656669148e-12,0,CADC0872
1814,1,5,1030,207,-1.221384836231884e-05,3.3492212146512557e-10,1.830087761461525e-05,-1.49033027883763,0.0932592831538022,1,1,1,57,64,6.206478756894795e-13,9.068351352939967e-13,5150,1035,3.2516710821856855e-13,1.617981263116549e-12,0,CADC0872
1816,0,5,680,137,-2.2314420437956207e-06,6.690327011058262e-10,2.586566645392742e-05,-1.3769525298981722,-0.0613754516162551,1,1,1,40,47,1.6899295553839265e-12,8.917754519911948e-13,3400,685,9.838716192732738e-13,4.883450373035228e-12,0,CADC0872
1818,1,5,80,17,1.1787463529411764e-05,3.68340131950317e-10,1.919218934750064e-05,-1.4662277995718058,0.0336718365767385,1,1,2,1,3,5.605312286321875e-11,1.3182441614355547e-11,400,85,4.604251649378963e-12,2.1667066585312763e-11,0,CADC0872
1819,1,5,95,20,2.05594465e-05,5.215213285004628e-10,2.28368414738217e-05,-1.382135411430483,-0.2597744034745464,1,1,1,2,4,5.917392730686149e-11,1.0272535418544445e-11,475,100,5.4896981947417135e-12,2.6076066425023137e-11,0,CADC0872
1820,0,5,75,16,1.1673439999999998e-05,5.222433377789625e-10,2.2852643999742403e-05,-1.5283387300750322,0.0047203013499478,1,1,2,1,4,8.801346935840002e-11,2.3717392219663272e-11,375,80,6.963244503719499e-12,3.2640208611185156e-11,0,CADC0872
1821,0,5,95,20,1.8566541500000003e-05,6.030049968922829e-10,2.455616005999885e-05,-1.3653960005171109,-0.3112730038205596,1,1,1,1,6,6.599495925899335e-11,8.160022011380552e-12,475,100,6.347421019918767e-12,3.0150249844614144e-11,0,CADC0872
1822,0,5,75,16,1.062909625e-05,6.333195331934611e-10,2.516584060176534e-05,-1.3976355577813675,-0.1009554237583118,1,1,2,1,3,9.971644803203555e-11,1.3990603764369382e-11,375,80,8.44426044257948e-12,3.958247082459131e-11,0,CADC0872
1823,1,5,95,20,1.4558575999999996e-05,6.399102579213738e-10,2.529644753560021e-05,-1.3928137700410066,-0.3203345234872126,1,1,2,1,3,7.021084271423546e-11,8.992438487888888e-12,475,100,6.735897451803937e-12,3.19955128960687e-11,0,CADC0872
1824,1,5,75,16,9.284875e-06,7.050580494178625e-10,2.655292920598145e-05,-1.3767685601902833,-0.0981538784824404,1,1,2,2,2,1.1173259979019555e-10,2.344404965328164e-11,375,80,9.400773992238166e-12,4.4066128088616405e-11,0,CADC0872
1825,1,5,95,20,1.0621028e-05,5.90370031201346e-10,2.4297531380807928e-05,-1.1960223534020469,-0.483824391135453,1,1,2,3,4,6.679440461783047e-11,1.1300595867409878e-11,475,100,6.2144213810668e-12,2.95185015600673e-11,0,CADC0872
1826,1,5,80,17,5.972781764705882e-06,7.406373039198615e-10,2.721465237551017e-05,-1.4334758664784668,-0.0067025527648722,1,1,2,1,1,1.0650506586094843e-10,2.0372400047728883e-11,400,85,9.25796629899827e-12,4.356690023058009e-11,0,CADC0872
1827,1,5,100,21,3.0094304761904752e-06,5.227864879070998e-10,2.2864524659548466e-05,-1.385647021300561,-0.2911360409358955,1,1,2,3,5,5.683520118578499e-11,2.575904563206205e-11,500,105,5.227864879070998e-12,2.4894594662242847e-11,0,CADC0872
1828,0,5,75,16,4.708849375e-06,6.137507696667683e-10,2.4773993817444305e-05,-1.405731639461674,-0.087736276827585,1,1,2,1,4,9.614438658292888e-11,1.2346363631383676e-11,375,80,8.183343595556913e-12,3.835942310417303e-11,0,CADC0872
1829,1,5,95,20,-3.565375000000005e-07,3.5169826523286867e-10,1.875362005674821e-05,-1.3537965242009775,-0.3006599120394578,1,1,2,2,6,4.1379931766146266e-11,1.037891170801358e-11,475,100,3.70208700245125e-12,1.7584913261643436e-11,0,CADC0872
1830,0,5,65,14,5.044568542857144e-06,3.8622624792432246e-10,1.965263971898744e-05,-1.4704931088164457,-0.0937919759693791,1,1,2,1,2,8.276408940396811e-11,1.1877033416346307e-11,325,70,5.941942275758808e-12,2.7587589137451607e-11,0,CADC0872
1831,1,5,100,21,-4.8190409523809525e-06,2.679038155386753e-10,1.6367767579565495e-05,-1.395944788855063,-0.0853765995720434,1,1,2,2,7,2.8364861894575002e-11,9.022227316719112e-12,500,105,2.679038155386753e-12,1.2757324549460728e-11,0,CADC0872
1832,1,5,75,16,-1.5877667375e-06,2.8401573230583515e-10,1.6852766310188814e-05,-1.5055028077330774,0.0775953372813357,1,1,2,1,3,4.68956209713874e-11,7.85370240314028e-12,375,80,3.786876430744469e-12,1.7750983269114697e-11,0,CADC0872
1833,0,5,95,20,-3.8527222e-06,1.9812687258959598e-10,1.407575477868224e-05,-1.4083009911521442,0.0291842784562261,1,1,2,3,5,2.396121565467548e-11,7.881728468581131e-12,475,100,2.085546027258905e-12,9.906343629479798e-12,0,CADC0872
1834,1,5,75,16,-4.111335675e-06,2.465821522773522e-10,1.5702934511655847e-05,-1.5141322850878658,0.0762004480546307,1,1,2,1,4,4.18418819783758e-11,1.0231093385549648e-11,375,80,3.287762030364697e-12,1.5411384517334516e-11,0,CADC0872
1835,1,5,95,20,-2.63644685e-06,2.5329608391250557e-10,1.5915278317155048e-05,-1.4406343658536795,0.1371958324796667,1,1,2,3,5,2.994884390066793e-11,9.09900747847659e-12,475,100,2.6662745675000587e-12,1.2664804195625278e-11,0,CADC0872
1836,1,5,75,16,-3.2497727500000003e-06,2.9322848073038847e-10,1.712391546143546e-05,-1.3423768873253783,0.0560694583528142,1,1,2,2,4,5.199610815379413e-11,2.3796234421681556e-11,375,80,3.90971307640518e-12,1.832678004564928e-11,0,CADC0872
1837,1,5,90,19,5.033332631578954e-07,3.6701577096647324e-10,1.915765567512041e-05,-1.4298944216016969,0.0714728130761725,1,1,2,3,5,4.557072252253823e-11,9.249150112489645e-12,450,95,4.077953010738593e-12,1.9316619524551222e-11,0,CADC0872
1838,1,5,85,18,-2.581062777777777e-06,4.6483604912787556e-10,2.156005679788148e-05,-1.3610667717451623,0.0597006111234651,1,1,2,1,5,6.14929757538699e-11,1.3257744022048439e-11,425,90,5.4686594015044185e-12,2.582422495154864e-11,0,CADC0872
1839,1,5,85,18,3.875377555555555e-06,4.744045885935551e-10,2.178083075994933e-05,-1.3747584967009605,0.0410851912899916,1,1,2,1,3,6.448606782365766e-11,1.0847651898051938e-11,425,90,5.581230454041823e-12,2.635581047741972e-11,0,CADC0872
1840,1,5,90,19,-1.944846e-06,5.740221861777112e-10,2.395876011353073e-05,-1.300950961383643,0.0975984012597577,1,1,2,1,3,7.036494553891239e-11,1.2118481816991946e-11,450,95,6.378024290863457e-12,3.0211694009353216e-11,0,CADC0872
1841,1,5,90,19,5.266696842105262e-06,5.38783186832432e-10,2.3211703660705995e-05,-1.1664914653093736,-0.0010668980575964,1,1,2,2,3,7.050749958060988e-11,9.641678045811074e-12,450,95,5.98647985369369e-12,2.8357009833285905e-11,0,CADC0872
1842,0,5,80,17,5.777653529411764e-06,5.86053195690705e-10,2.420853559575021e-05,-1.1169570447177928,-0.1538966814150611,1,1,2,1,3,8.457320876139374e-11,1.2188585134555568e-11,400,85,7.325664946133815e-12,3.4473717393570886e-11,0,CADC0872
1843,1,5,95,20,5.6908273e-06,6.193378023501485e-10,2.4886498394714925e-05,-0.9768611369788324,-0.2118321534734465,1,1,2,2,4,6.775226320787171e-11,1.8691522356879232e-11,475,100,6.519345287896301e-12,3.096689011750743e-11,0,CADC0872
1844,1,5,80,17,9.852384705882352e-06,5.843438181354131e-10,2.417320454833023e-05,-1.0553617376161113,-0.207656999153409,1,1,1,1,3,8.181109765941875e-11,1.4730301701943984e-11,400,85,7.304297726692665e-12,3.4373165772671366e-11,0,CADC0872
1845,1,5,95,20,7.639572299999999e-06,5.387766333635124e-10,2.321156249293684e-05,-0.811626578056055,-0.2896369727556007,1,1,1,2,5,5.795962052227714e-11,1.3222761210218729e-11,475,100,5.671332982773815e-12,2.693883166817562e-11,0,CADC0872
1846,1,5,80,17,1.126429705882353e-05,5.736035691992796e-10,2.395002232147769e-05,-1.0037714659006345,-0.2921281750945944,1,1,1,1,3,7.754964976594648e-11,2.1237593976730663e-11,400,85,7.170044614990995e-12,3.3741386423487034e-11,0,CADC0872
1847,1,5,90,19,9.549170789473683e-06,4.786453063224137e-10,2.1877963943713174e-05,-0.8481542259599006,-0.3888863639571074,1,1,1,2,4,5.199219371925909e-11,9.54292965798751e-12,450,95,5.3182811813601535e-12,2.5191858227495463e-11,0,CADC0872
1848,0,5,85,18,9.55005922222222e-06,5.046360647248237e-10,2.2464106141238374e-05,-0.9782997433853762,-0.2762079707573837,1,1,1,1,4,6.290639031982873e-11,1.5326485133330998e-11,425,90,5.936894879115573e-12,2.803533692915687e-11,0,CADC0872
1849,1,5,95,20,9.3147705e-06,4.3536140198246465e-10,2.0865315765223028e-05,-0.8456062829225561,-0.240263013700924,1,1,1,3,5,5.0103726964350144e-11,1.6501617157555548e-11,475,100,4.582751599815418e-12,2.1768070099123237e-11,0,CADC0872
1850,1,5,85,18,6.501197777777777e-06,5.861262958427394e-10,2.4210045349869537e-05,-1.1382893226309614,-0.2883590286375198,1,1,1,1,3,5.856440903752387e-11,9.032950550443747e-12,425,90,6.895603480502818e-12,3.2562571991263306e-11,0,CADC0872
